electricity_availability,tap_yn,desktop,laptop,tablet,internet,Cluster,Deficit_Tier
1,1,1,3,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
2,2,10,2,0,1,0,Server Deficit
1,2,40,2,2,1,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,13,3,0,1,1,Moderate Deficit
1,1,0,0,5,2,2,Well Equipped
1,2,0,1,1,2,0,Server Deficit
1,1,1,0,0,2,2,Well Equipped
1,1,0,0,0,1,1,Moderate Deficit
1,1,2,1,3,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,8,0,0,1,1,Moderate Deficit
1,1,40,1,1,1,1,Moderate Deficit
1,1,11,0,0,1,1,Moderate Deficit
1,1,25,5,4,1,1,Moderate Deficit
1,1,22,1,8,1,1,Moderate Deficit
1,1,1,0,0,2,2,Well Equipped
1,1,0,2,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,1,1,Moderate Deficit
1,1,0,4,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,2,25,0,0,1,0,Server Deficit
1,1,2,0,0,1,1,Moderate Deficit
1,2,20,0,0,1,0,Server Deficit
1,1,10,3,1,1,1,Moderate Deficit
1,1,1,2,0,1,1,Moderate Deficit
1,1,25,10,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,5,0,0,2,2,Well Equipped
1,1,10,1,0,2,2,Well Equipped
1,1,25,2,2,1,1,Moderate Deficit
1,1,30,1,0,1,1,Moderate Deficit
1,2,0,0,0,2,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,2,8,3,0,1,0,Server Deficit
1,1,1,0,2,2,2,Well Equipped
1,1,12,2,0,1,1,Moderate Deficit
1,1,2,0,0,1,1,Moderate Deficit
1,1,7,1,0,1,1,Moderate Deficit
1,1,5,2,0,1,1,Moderate Deficit
1,1,70,8,0,1,1,Moderate Deficit
1,1,15,10,0,1,1,Moderate Deficit
1,1,30,2,1,1,1,Moderate Deficit
1,1,22,2,0,1,1,Moderate Deficit
1,1,0,1,0,1,1,Moderate Deficit
1,1,40,1,1,1,1,Moderate Deficit
1,1,0,1,0,2,2,Well Equipped
1,1,10,2,0,2,2,Well Equipped
1,2,40,1,0,1,0,Server Deficit
1,1,6,1,0,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,10,2,0,1,1,Moderate Deficit
1,2,20,2,0,1,0,Server Deficit
1,1,11,1,0,1,1,Moderate Deficit
1,1,15,5,5,1,1,Moderate Deficit
1,1,20,5,2,1,1,Moderate Deficit
1,1,32,0,1,1,1,Moderate Deficit
1,1,0,10,0,1,1,Moderate Deficit
1,2,0,0,0,2,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,2,0,0,0,2,0,Server Deficit
1,1,2,0,0,2,2,Well Equipped
1,2,0,0,0,2,0,Server Deficit
1,1,9,1,0,1,1,Moderate Deficit
1,1,12,2,0,1,1,Moderate Deficit
1,1,50,2,0,1,1,Moderate Deficit
1,1,15,0,0,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,2,1,1,0,2,0,Server Deficit
1,1,5,0,0,2,2,Well Equipped
1,1,35,5,2,1,1,Moderate Deficit
1,1,16,0,0,1,1,Moderate Deficit
1,1,15,0,0,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,6,4,1,1,1,Moderate Deficit
3,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,3,0,0,2,2,Well Equipped
1,1,9,1,0,2,2,Well Equipped
1,1,0,0,0,1,1,Moderate Deficit
1,1,10,0,0,2,2,Well Equipped
1,1,0,1,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,33,16,0,1,1,Moderate Deficit
1,1,15,0,0,1,1,Moderate Deficit
1,1,50,1,0,1,1,Moderate Deficit
1,1,1,0,0,2,2,Well Equipped
1,1,15,2,0,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,3,2,0,1,1,Moderate Deficit
1,1,1,0,0,2,2,Well Equipped
1,1,16,6,0,1,1,Moderate Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,20,0,7,1,1,Moderate Deficit
1,1,1,1,0,1,1,Moderate Deficit
1,1,30,1,0,1,1,Moderate Deficit
1,2,3,0,0,1,0,Server Deficit
1,2,8,2,0,1,0,Server Deficit
1,1,0,1,0,2,2,Well Equipped
1,1,10,0,0,2,2,Well Equipped
1,1,16,1,0,1,1,Moderate Deficit
1,1,1,2,0,1,1,Moderate Deficit
1,1,21,2,0,1,1,Moderate Deficit
1,1,20,0,0,1,1,Moderate Deficit
1,1,20,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,2,4,0,0,2,0,Server Deficit
1,1,20,1,1,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,10,0,0,1,1,Moderate Deficit
1,1,18,2,0,1,1,Moderate Deficit
1,1,40,0,0,1,1,Moderate Deficit
1,2,40,1,0,1,0,Server Deficit
1,1,5,1,0,2,2,Well Equipped
1,1,2,0,0,1,1,Moderate Deficit
1,1,4,0,4,2,2,Well Equipped
1,1,5,0,0,1,1,Moderate Deficit
1,2,0,0,0,2,0,Server Deficit
1,1,80,1,0,1,1,Moderate Deficit
1,2,0,0,0,1,0,Server Deficit
1,1,0,1,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,1,1,0,2,2,Well Equipped
1,1,1,0,0,1,1,Moderate Deficit
1,1,1,0,0,2,2,Well Equipped
1,1,100,1,0,1,1,Moderate Deficit
1,1,35,2,0,1,1,Moderate Deficit
1,1,10,2,0,1,1,Moderate Deficit
1,2,40,4,0,1,0,Server Deficit
1,1,10,0,0,1,1,Moderate Deficit
1,1,5,2,1,1,1,Moderate Deficit
1,1,5,0,0,1,1,Moderate Deficit
1,1,2,0,0,1,1,Moderate Deficit
1,1,2,0,0,2,2,Well Equipped
1,1,70,4,2,1,1,Moderate Deficit
1,1,59,80,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,2,0,0,0,2,0,Server Deficit
1,1,4,0,0,2,2,Well Equipped
1,1,0,1,2,2,2,Well Equipped
1,1,10,2,0,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,10,1,10,1,1,Moderate Deficit
1,1,0,1,1,1,1,Moderate Deficit
1,1,15,2,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,60,1,5,1,1,Moderate Deficit
1,1,6,4,1,1,1,Moderate Deficit
1,1,10,0,0,1,1,Moderate Deficit
1,1,4,0,0,1,1,Moderate Deficit
1,1,1,0,0,2,2,Well Equipped
1,1,80,2,0,1,1,Moderate Deficit
1,1,16,1,0,1,1,Moderate Deficit
1,1,15,1,0,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,2,3,2,0,1,0,Server Deficit
1,1,35,2,0,1,1,Moderate Deficit
1,2,12,20,1,1,0,Server Deficit
1,1,4,0,1,2,2,Well Equipped
1,1,1,0,0,1,1,Moderate Deficit
1,1,30,1,20,1,1,Moderate Deficit
1,1,3,0,0,2,2,Well Equipped
1,2,1,0,0,2,0,Server Deficit
1,1,60,4,1,1,1,Moderate Deficit
1,1,9,2,0,1,1,Moderate Deficit
1,1,8,2,0,1,1,Moderate Deficit
1,1,30,0,0,1,1,Moderate Deficit
1,1,10,2,0,1,1,Moderate Deficit
1,1,11,0,0,2,2,Well Equipped
1,1,8,1,0,1,1,Moderate Deficit
1,1,3,10,150,1,1,Moderate Deficit
1,1,11,0,0,1,1,Moderate Deficit
1,1,2,0,0,1,1,Moderate Deficit
1,1,60,2,2,1,1,Moderate Deficit
1,1,7,0,0,1,1,Moderate Deficit
1,1,20,2,0,2,2,Well Equipped
1,1,28,1,0,1,1,Moderate Deficit
1,1,10,4,0,1,1,Moderate Deficit
1,1,10,2,10,1,1,Moderate Deficit
1,1,250,10,0,1,1,Moderate Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,10,2,1,1,1,Moderate Deficit
1,1,10,1,1,1,1,Moderate Deficit
1,1,0,7,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,60,1,1,1,1,Moderate Deficit
1,1,23,4,0,1,1,Moderate Deficit
1,2,47,2,0,1,0,Server Deficit
1,1,17,0,0,1,1,Moderate Deficit
1,1,7,1,0,1,1,Moderate Deficit
1,1,4,1,0,1,1,Moderate Deficit
1,1,25,1,1,1,1,Moderate Deficit
1,1,65,4,10,1,1,Moderate Deficit
1,1,10,0,0,2,2,Well Equipped
1,1,16,5,1,1,1,Moderate Deficit
1,1,20,0,0,1,1,Moderate Deficit
1,1,20,0,0,1,1,Moderate Deficit
1,2,25,0,0,1,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,6,10,1,2,2,Well Equipped
1,1,30,2,5,1,1,Moderate Deficit
1,1,8,1,1,1,1,Moderate Deficit
2,1,3,0,0,2,2,Well Equipped
1,1,35,1,0,1,1,Moderate Deficit
1,1,15,0,0,1,1,Moderate Deficit
1,1,10,0,2,2,2,Well Equipped
1,1,8,1,0,1,1,Moderate Deficit
1,1,10,0,0,1,1,Moderate Deficit
1,2,6,0,0,1,0,Server Deficit
1,1,2,1,3,2,2,Well Equipped
1,1,10,1,1,1,1,Moderate Deficit
1,1,60,5,5,1,1,Moderate Deficit
1,1,1,1,0,1,1,Moderate Deficit
1,1,5,2,0,1,1,Moderate Deficit
1,1,13,0,0,1,1,Moderate Deficit
1,1,20,2,1,1,1,Moderate Deficit
1,1,12,5,0,1,1,Moderate Deficit
1,2,20,1,0,1,0,Server Deficit
1,1,18,1,0,1,1,Moderate Deficit
1,1,5,0,0,2,2,Well Equipped
1,1,60,3,0,1,1,Moderate Deficit
1,1,35,1,0,1,1,Moderate Deficit
1,1,10,2,5,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,12,1,5,1,1,Moderate Deficit
1,1,15,2,1,1,1,Moderate Deficit
1,2,0,1,2,1,0,Server Deficit
1,2,20,3,50,1,0,Server Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,1,0,0,1,1,Moderate Deficit
1,1,2,2,1,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,4,1,0,1,1,Moderate Deficit
1,1,12,12,0,1,1,Moderate Deficit
1,1,18,2,0,1,1,Moderate Deficit
1,1,20,25,10,1,1,Moderate Deficit
1,1,10,0,0,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,204,3,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,2,2,4,0,1,0,Server Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,8,1,1,2,2,Well Equipped
1,1,4,1,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,1,0,1,1,Moderate Deficit
1,1,50,4,100,1,1,Moderate Deficit
1,1,5,8,1,2,2,Well Equipped
1,1,2,1,0,1,1,Moderate Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,2,15,2,0,2,0,Server Deficit
1,1,15,0,0,2,2,Well Equipped
1,1,0,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,2,400,3,0,1,0,Server Deficit
1,1,10,6,3,1,1,Moderate Deficit
1,1,25,0,0,1,1,Moderate Deficit
1,1,30,20,5,1,1,Moderate Deficit
1,1,30,1,1,1,1,Moderate Deficit
1,1,30,1,1,1,1,Moderate Deficit
1,1,4,1,0,1,1,Moderate Deficit
1,1,2,2,0,2,2,Well Equipped
1,1,14,0,0,1,1,Moderate Deficit
1,2,19,5,1,1,0,Server Deficit
1,1,7,1,0,1,1,Moderate Deficit
1,1,30,1,0,1,1,Moderate Deficit
1,1,12,0,1,1,1,Moderate Deficit
1,1,26,14,0,1,1,Moderate Deficit
1,1,18,0,2,1,1,Moderate Deficit
1,2,8,1,0,2,0,Server Deficit
1,1,2,0,0,1,1,Moderate Deficit
1,1,20,5,2,1,1,Moderate Deficit
1,1,30,6,0,1,1,Moderate Deficit
1,1,2,2,2,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,12,1,0,1,1,Moderate Deficit
1,1,0,2,0,1,1,Moderate Deficit
1,1,23,1,0,1,1,Moderate Deficit
1,1,3,1,1,1,1,Moderate Deficit
1,2,50,2,0,1,0,Server Deficit
1,1,20,1,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,2,0,1,0,2,0,Server Deficit
1,1,10,2,0,1,1,Moderate Deficit
1,1,25,3,0,1,1,Moderate Deficit
1,1,0,0,2,2,2,Well Equipped
1,1,1,2,3,1,1,Moderate Deficit
1,1,40,4,1,1,1,Moderate Deficit
1,1,15,0,0,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,2,35,25,20,1,0,Server Deficit
1,2,25,5,1,1,0,Server Deficit
1,1,30,2,0,1,1,Moderate Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,34,0,0,1,1,Moderate Deficit
1,2,40,1,0,1,0,Server Deficit
1,1,1,1,0,1,1,Moderate Deficit
1,1,12,3,0,2,2,Well Equipped
1,1,15,3,12,1,1,Moderate Deficit
1,1,12,5,230,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,20,0,0,1,1,Moderate Deficit
1,1,10,1,1,1,1,Moderate Deficit
1,1,10,5,0,1,1,Moderate Deficit
1,1,6,1,10,1,1,Moderate Deficit
1,1,100,10,10,1,1,Moderate Deficit
1,1,20,5,2,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,3,10,100,1,1,Moderate Deficit
1,1,20,1,0,1,1,Moderate Deficit
1,1,2,15,2,1,1,Moderate Deficit
1,1,4,1,0,2,2,Well Equipped
1,2,5,3,0,2,0,Server Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,2,0,0,2,2,Well Equipped
1,1,15,2,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,1,0,0,1,1,Moderate Deficit
1,1,37,2,0,1,1,Moderate Deficit
1,1,82,113,4,1,1,Moderate Deficit
1,1,1,1,1,1,1,Moderate Deficit
1,1,4,1,0,1,1,Moderate Deficit
1,1,2,2,3,1,1,Moderate Deficit
1,1,10,5,0,1,1,Moderate Deficit
1,2,20,20,2,1,0,Server Deficit
1,1,20,1,0,1,1,Moderate Deficit
1,1,15,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,2,5,0,2,2,0,Server Deficit
1,1,10,0,0,1,1,Moderate Deficit
1,1,5,0,0,1,1,Moderate Deficit
1,1,45,2,30,1,1,Moderate Deficit
1,1,1,2,0,2,2,Well Equipped
1,1,15,3,1,2,2,Well Equipped
1,1,150,2,0,1,1,Moderate Deficit
1,1,20,2,0,1,1,Moderate Deficit
1,2,60,4,0,1,0,Server Deficit
1,2,62,146,110,1,0,Server Deficit
1,1,50,1,1,1,1,Moderate Deficit
1,2,0,0,2,2,0,Server Deficit
1,1,2,1,1,1,1,Moderate Deficit
1,1,1,1,0,1,1,Moderate Deficit
1,1,20,0,0,1,1,Moderate Deficit
1,1,15,1,1,1,1,Moderate Deficit
2,1,0,0,0,1,1,Moderate Deficit
1,1,3,0,0,1,1,Moderate Deficit
1,1,10,1,1,1,1,Moderate Deficit
1,1,0,1,0,2,2,Well Equipped
1,1,20,5,2,1,1,Moderate Deficit
1,1,60,5,3,1,1,Moderate Deficit
1,1,6,1,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,30,6,0,1,1,Moderate Deficit
1,1,1,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,2,3,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,2,10,1,0,2,0,Server Deficit
1,1,15,2,2,1,1,Moderate Deficit
1,1,30,2,1,1,1,Moderate Deficit
1,1,32,1,0,1,1,Moderate Deficit
1,1,5,1,0,1,1,Moderate Deficit
1,1,8,3,0,1,1,Moderate Deficit
1,1,5,40,0,1,1,Moderate Deficit
1,1,40,7,1,1,1,Moderate Deficit
1,1,5,2,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,1,0,2,2,Well Equipped
1,1,15,4,0,1,1,Moderate Deficit
1,1,10,3,1,1,1,Moderate Deficit
1,1,6,1,0,1,1,Moderate Deficit
1,1,37,0,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,2,3,0,1,1,Moderate Deficit
1,1,1,1,0,1,1,Moderate Deficit
1,1,50,5,5,1,1,Moderate Deficit
1,1,1,1,0,1,1,Moderate Deficit
1,1,2,1,0,2,2,Well Equipped
1,1,20,3,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,10,2,0,1,1,Moderate Deficit
1,1,2,0,0,1,1,Moderate Deficit
1,1,10,0,1,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,2,2,2,Well Equipped
1,2,1,1,25,2,0,Server Deficit
1,2,0,0,0,2,0,Server Deficit
1,1,20,1,0,1,1,Moderate Deficit
1,1,75,5,0,1,1,Moderate Deficit
3,1,10,1,0,1,2,Well Equipped
1,1,55,4,0,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,60,2,0,1,1,Moderate Deficit
1,1,10,2,0,1,1,Moderate Deficit
1,1,50,5,5,1,1,Moderate Deficit
1,2,70,10,0,1,0,Server Deficit
1,1,7,2,1,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,13,0,0,1,1,Moderate Deficit
1,1,10,2,1,1,1,Moderate Deficit
1,1,20,0,0,1,1,Moderate Deficit
1,1,11,2,1,1,1,Moderate Deficit
1,1,15,1,0,1,1,Moderate Deficit
1,1,6,2,1,1,1,Moderate Deficit
1,1,1,1,0,1,1,Moderate Deficit
1,1,2,0,0,1,1,Moderate Deficit
1,1,20,4,1,1,1,Moderate Deficit
1,1,25,10,5,1,1,Moderate Deficit
1,1,0,1,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,2,0,1,0,2,0,Server Deficit
1,1,10,2,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,15,1,0,1,1,Moderate Deficit
1,1,150,8,0,1,1,Moderate Deficit
1,1,6,0,0,1,1,Moderate Deficit
1,1,32,2,0,1,1,Moderate Deficit
1,1,0,0,45,1,1,Moderate Deficit
1,1,48,18,0,1,1,Moderate Deficit
1,1,15,1,0,1,1,Moderate Deficit
1,1,10,2,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,50,5,2,1,1,Moderate Deficit
1,1,0,1,0,2,2,Well Equipped
1,1,0,0,0,1,1,Moderate Deficit
1,1,20,1,0,1,1,Moderate Deficit
1,1,60,1,3,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,1,0,1,1,Moderate Deficit
1,1,7,6,0,2,2,Well Equipped
1,1,0,0,2,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,4,0,0,1,1,Moderate Deficit
1,1,15,2,0,1,1,Moderate Deficit
1,1,7,0,0,1,1,Moderate Deficit
1,1,50,1,0,1,1,Moderate Deficit
1,1,5,5,0,1,1,Moderate Deficit
1,1,20,4,2,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,10,1,1,1,1,Moderate Deficit
1,1,13,3,0,1,1,Moderate Deficit
1,1,6,2,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,1,0,0,2,2,Well Equipped
1,1,6,0,0,2,2,Well Equipped
1,1,20,3,1,1,1,Moderate Deficit
1,1,20,2,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,25,1,0,1,1,Moderate Deficit
1,2,46,2,2,1,0,Server Deficit
1,1,4,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,16,2,0,1,1,Moderate Deficit
1,1,80,2,0,1,1,Moderate Deficit
1,1,13,5,0,1,1,Moderate Deficit
1,1,49,0,0,1,1,Moderate Deficit
1,1,25,3,2,1,1,Moderate Deficit
1,1,15,2,0,1,1,Moderate Deficit
1,1,20,0,0,1,1,Moderate Deficit
1,1,2,1,0,1,1,Moderate Deficit
2,1,5,2,10,1,1,Moderate Deficit
1,1,12,1,0,1,1,Moderate Deficit
1,1,10,1,1,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,2,0,0,0,2,0,Server Deficit
1,1,5,10,0,2,2,Well Equipped
1,1,20,2,34,1,1,Moderate Deficit
1,1,1,0,0,2,2,Well Equipped
1,1,0,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,18,1,0,1,1,Moderate Deficit
1,1,1,0,0,2,2,Well Equipped
1,1,24,2,0,1,1,Moderate Deficit
1,1,20,2,1,1,1,Moderate Deficit
1,1,0,1,0,1,1,Moderate Deficit
1,1,8,1,0,1,1,Moderate Deficit
1,1,20,1,0,1,1,Moderate Deficit
1,1,15,2,0,1,1,Moderate Deficit
1,1,15,1,1,1,1,Moderate Deficit
1,1,16,1,1,1,1,Moderate Deficit
1,2,0,0,0,2,0,Server Deficit
1,2,0,0,0,2,0,Server Deficit
1,1,20,5,0,1,1,Moderate Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,30,2,0,1,1,Moderate Deficit
1,1,0,1,20,2,2,Well Equipped
1,1,1,0,0,1,1,Moderate Deficit
1,1,10,2,0,1,1,Moderate Deficit
1,1,55,0,0,1,1,Moderate Deficit
1,1,13,1,1,1,1,Moderate Deficit
1,1,3,20,180,1,1,Moderate Deficit
1,1,40,3,1,1,1,Moderate Deficit
1,1,62,2,0,1,1,Moderate Deficit
1,1,34,1,0,1,1,Moderate Deficit
1,1,1,1,1,1,1,Moderate Deficit
1,1,40,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,2,40,52,20,1,0,Server Deficit
1,1,8,35,0,1,1,Moderate Deficit
1,1,20,2,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,30,0,0,1,1,Moderate Deficit
1,1,85,2,5,1,1,Moderate Deficit
1,1,2,4,2,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,3,0,0,1,1,Moderate Deficit
1,2,60,5,0,1,0,Server Deficit
1,1,17,0,0,1,1,Moderate Deficit
1,1,1,1,0,1,1,Moderate Deficit
1,1,6,0,0,1,1,Moderate Deficit
1,1,1,0,20,1,1,Moderate Deficit
1,1,75,6,0,1,1,Moderate Deficit
1,1,1,1,1,1,1,Moderate Deficit
1,1,255,70,6,1,1,Moderate Deficit
1,1,4,15,5,1,1,Moderate Deficit
1,1,5,1,0,1,1,Moderate Deficit
1,1,2,2,0,1,1,Moderate Deficit
1,1,8,2,1,1,1,Moderate Deficit
1,1,55,20,0,1,1,Moderate Deficit
1,2,18,2,0,1,0,Server Deficit
1,1,22,3,0,1,1,Moderate Deficit
1,1,10,3,0,1,1,Moderate Deficit
1,1,10,2,0,1,1,Moderate Deficit
1,1,10,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,10,1,0,1,1,Moderate Deficit
1,1,1,1,0,1,1,Moderate Deficit
1,1,18,4,20,1,1,Moderate Deficit
1,1,19,5,0,1,1,Moderate Deficit
1,1,25,2,2,1,1,Moderate Deficit
1,1,20,3,2,1,1,Moderate Deficit
1,1,27,2,0,1,1,Moderate Deficit
1,1,12,2,1,1,1,Moderate Deficit
1,1,10,2,4,1,1,Moderate Deficit
1,1,15,0,0,1,1,Moderate Deficit
1,2,2,0,0,2,0,Server Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,2,2,2,1,1,Moderate Deficit
1,1,0,1,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,20,10,0,1,1,Moderate Deficit
1,1,2,0,0,2,2,Well Equipped
1,1,2,0,0,1,1,Moderate Deficit
1,1,15,1,0,1,1,Moderate Deficit
1,2,0,0,0,2,0,Server Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,10,0,0,2,2,Well Equipped
1,2,11,0,1,1,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,46,0,0,1,1,Moderate Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,25,3,0,1,1,Moderate Deficit
1,1,24,2,2,1,1,Moderate Deficit
1,1,15,3,0,1,1,Moderate Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,10,2,18,1,1,Moderate Deficit
1,1,0,1,0,1,1,Moderate Deficit
1,1,5,7,0,1,1,Moderate Deficit
1,1,11,1,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,25,15,5,1,1,Moderate Deficit
1,1,15,3,3,2,2,Well Equipped
1,1,2,0,0,2,2,Well Equipped
1,1,25,1,0,1,1,Moderate Deficit
1,1,30,2,1,1,1,Moderate Deficit
1,2,200,75,0,1,0,Server Deficit
1,1,3,10,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,2,0,42,0,1,0,Server Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,35,2,0,1,1,Moderate Deficit
1,1,88,9,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,9,1,0,1,1,Moderate Deficit
1,1,9,4,1,1,1,Moderate Deficit
1,1,12,2,1,1,1,Moderate Deficit
1,2,10,1,0,1,0,Server Deficit
1,1,5,2,1,1,1,Moderate Deficit
1,1,68,1,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,12,0,0,1,1,Moderate Deficit
1,1,30,0,0,1,1,Moderate Deficit
1,1,13,4,6,1,1,Moderate Deficit
1,1,70,1,2,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,16,3,1,1,1,Moderate Deficit
1,1,10,0,0,2,2,Well Equipped
1,1,2,1,0,1,1,Moderate Deficit
1,1,28,0,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,2,42,3,0,1,0,Server Deficit
1,1,2,0,0,1,1,Moderate Deficit
1,2,140,10,1,1,0,Server Deficit
1,1,4,15,0,1,1,Moderate Deficit
1,1,10,2,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,6,1,0,1,1,Moderate Deficit
1,1,1,4,0,1,1,Moderate Deficit
1,1,8,1,0,1,1,Moderate Deficit
1,1,3,3,210,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,2,0,0,2,2,Well Equipped
1,1,2,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,2,1,0,0,2,0,Server Deficit
1,2,0,0,0,2,0,Server Deficit
1,1,30,1,0,1,1,Moderate Deficit
1,1,4,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,80,1,0,1,1,Moderate Deficit
