total_tch,male,female,transgender,gen_tch,sc_tch,st_tch,Cluster,Deficit Tier
3,0,3,0,0,0,0,0,Server Deficit
14,1,13,0,9,2,0,1,Moderate Deficit
3,0,3,0,2,0,0,0,Server Deficit
24,9,15,0,12,1,0,1,Moderate Deficit
12,2,10,0,5,0,0,0,Server Deficit
2,2,0,0,0,1,0,0,Server Deficit
13,7,6,0,1,0,0,0,Server Deficit
13,5,8,0,0,3,0,1,Moderate Deficit
0,0,0,0,0,0,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
8,4,4,0,0,1,0,0,Server Deficit
10,5,5,0,3,0,0,0,Server Deficit
4,2,2,0,0,0,0,0,Server Deficit
7,5,2,0,1,1,0,0,Server Deficit
4,3,1,0,2,0,0,0,Server Deficit
45,24,21,0,43,0,0,1,Moderate Deficit
7,4,3,0,0,0,0,0,Server Deficit
5,3,2,0,0,2,0,0,Server Deficit
7,3,4,0,4,2,0,0,Server Deficit
21,10,11,0,7,2,0,1,Moderate Deficit
11,7,4,0,4,1,0,0,Server Deficit
3,1,2,0,0,0,0,0,Server Deficit
11,5,6,0,1,0,0,0,Server Deficit
2,1,1,0,0,1,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
9,4,5,0,3,2,0,0,Server Deficit
9,3,6,0,8,0,0,0,Server Deficit
8,3,5,0,4,0,0,0,Server Deficit
6,4,2,0,2,1,0,0,Server Deficit
4,2,2,0,1,2,0,0,Server Deficit
6,3,3,0,6,0,0,0,Server Deficit
7,3,4,0,1,0,1,0,Server Deficit
9,5,4,0,3,2,0,1,Moderate Deficit
7,5,2,0,2,1,0,0,Server Deficit
7,4,3,0,1,2,0,0,Server Deficit
7,5,2,0,1,1,1,0,Server Deficit
3,2,1,0,2,1,0,0,Server Deficit
4,2,2,0,0,2,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
8,4,4,0,3,0,1,0,Server Deficit
113,38,75,0,87,0,0,2,Well Equipped
2,1,1,0,0,1,0,0,Server Deficit
3,0,3,0,0,0,0,0,Server Deficit
10,3,7,0,5,0,0,0,Server Deficit
4,1,3,0,0,0,0,0,Server Deficit
2,0,2,0,1,0,0,0,Server Deficit
16,8,8,0,5,3,0,1,Moderate Deficit
1,1,0,0,0,0,0,0,Server Deficit
4,2,2,0,0,0,0,0,Server Deficit
5,2,3,0,4,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
11,6,5,0,9,0,0,0,Server Deficit
3,0,3,0,1,0,0,0,Server Deficit
6,3,3,0,0,1,0,0,Server Deficit
14,5,9,0,2,3,0,1,Moderate Deficit
5,1,4,0,5,0,0,0,Server Deficit
8,7,1,0,4,0,0,0,Server Deficit
9,3,6,0,1,0,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
2,2,0,0,0,1,0,0,Server Deficit
3,3,0,0,0,0,0,0,Server Deficit
18,11,7,0,6,1,0,1,Moderate Deficit
10,6,4,0,1,0,0,0,Server Deficit
61,15,46,0,38,6,4,2,Well Equipped
5,2,3,0,3,0,0,0,Server Deficit
5,1,4,0,1,0,0,0,Server Deficit
9,1,8,0,7,2,0,1,Moderate Deficit
2,0,2,0,1,1,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
4,3,1,0,1,2,0,0,Server Deficit
9,6,3,0,4,2,0,1,Moderate Deficit
2,1,1,0,0,1,0,0,Server Deficit
3,2,1,0,1,2,0,0,Server Deficit
44,24,20,0,26,3,1,1,Moderate Deficit
9,3,6,0,5,1,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
11,6,5,0,6,0,0,0,Server Deficit
6,3,3,0,4,1,0,0,Server Deficit
25,18,7,0,14,0,0,1,Moderate Deficit
3,2,1,0,2,0,0,0,Server Deficit
3,2,1,0,3,0,0,0,Server Deficit
2,1,1,0,0,0,1,0,Server Deficit
3,1,2,0,1,1,0,0,Server Deficit
10,5,5,0,3,1,0,0,Server Deficit
3,3,0,0,3,0,0,0,Server Deficit
4,2,2,0,3,0,0,0,Server Deficit
22,11,11,0,18,0,0,1,Moderate Deficit
4,1,3,0,2,0,0,0,Server Deficit
8,4,4,0,1,0,0,0,Server Deficit
15,10,5,0,7,2,0,1,Moderate Deficit
1,0,1,0,0,1,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
1,1,0,0,1,0,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
37,19,18,0,20,0,0,1,Moderate Deficit
5,3,2,0,1,1,0,0,Server Deficit
12,2,10,0,9,0,0,0,Server Deficit
27,11,16,0,23,0,0,1,Moderate Deficit
5,2,3,0,1,0,0,0,Server Deficit
11,6,5,0,4,0,1,0,Server Deficit
6,1,5,0,4,1,0,0,Server Deficit
3,2,1,0,1,1,0,0,Server Deficit
7,3,4,0,3,1,0,0,Server Deficit
3,1,2,0,1,1,0,0,Server Deficit
7,3,4,0,1,0,0,0,Server Deficit
3,2,1,0,0,1,0,0,Server Deficit
2,1,1,0,0,1,0,0,Server Deficit
3,3,0,0,1,0,0,0,Server Deficit
8,4,4,0,3,1,0,0,Server Deficit
3,1,2,0,2,0,0,0,Server Deficit
4,2,2,0,1,1,0,0,Server Deficit
7,6,1,0,0,1,0,0,Server Deficit
7,3,4,0,5,1,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
131,77,54,0,60,8,3,2,Well Equipped
3,1,2,0,1,0,0,0,Server Deficit
18,12,6,0,15,0,0,1,Moderate Deficit
2,1,1,0,0,1,0,0,Server Deficit
10,3,7,0,10,0,0,0,Server Deficit
7,3,4,0,2,0,0,0,Server Deficit
6,2,4,0,4,0,0,0,Server Deficit
2,0,2,0,1,0,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
3,3,0,0,2,0,0,0,Server Deficit
7,0,7,0,4,1,0,0,Server Deficit
6,4,2,0,1,0,0,0,Server Deficit
45,22,23,0,34,1,1,1,Moderate Deficit
23,7,16,0,22,0,0,1,Moderate Deficit
2,1,1,0,0,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
3,0,3,0,0,1,0,0,Server Deficit
9,5,4,0,3,0,0,0,Server Deficit
4,3,1,0,0,0,0,0,Server Deficit
3,1,2,0,0,0,0,0,Server Deficit
8,3,5,0,1,0,0,0,Server Deficit
13,6,7,0,5,2,0,1,Moderate Deficit
3,1,2,0,1,0,0,0,Server Deficit
8,1,7,0,3,0,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
3,0,3,0,0,0,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
14,12,2,0,11,0,0,0,Server Deficit
9,3,6,0,7,0,0,0,Server Deficit
5,2,3,0,1,2,0,0,Server Deficit
5,2,3,0,0,2,1,0,Server Deficit
7,3,4,0,0,1,0,0,Server Deficit
10,7,3,0,4,1,0,0,Server Deficit
9,4,5,0,6,1,0,0,Server Deficit
3,3,0,0,0,0,0,0,Server Deficit
7,3,4,0,2,2,0,0,Server Deficit
3,2,1,0,1,1,0,0,Server Deficit
13,7,6,0,5,2,0,1,Moderate Deficit
2,1,1,0,1,0,0,0,Server Deficit
6,3,3,0,4,0,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
3,2,1,0,0,1,0,0,Server Deficit
11,7,4,0,0,2,0,1,Moderate Deficit
2,2,0,0,0,0,0,0,Server Deficit
7,2,5,0,1,2,0,0,Server Deficit
11,7,4,0,10,0,0,0,Server Deficit
4,1,3,0,1,0,0,0,Server Deficit
9,7,2,0,6,2,0,1,Moderate Deficit
2,0,2,0,2,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
4,1,3,0,0,0,0,0,Server Deficit
8,6,2,0,3,0,0,0,Server Deficit
8,4,4,0,2,0,0,0,Server Deficit
6,3,3,0,5,1,0,0,Server Deficit
17,6,11,0,15,0,0,1,Moderate Deficit
10,5,5,0,3,1,0,0,Server Deficit
3,1,2,0,0,0,0,0,Server Deficit
10,4,6,0,2,0,0,0,Server Deficit
8,3,5,0,4,1,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
7,1,6,0,3,1,0,0,Server Deficit
9,7,2,0,6,0,1,0,Server Deficit
2,0,2,0,2,0,0,0,Server Deficit
4,2,2,0,2,1,0,0,Server Deficit
11,2,9,0,4,1,0,0,Server Deficit
4,2,2,0,0,0,0,0,Server Deficit
6,4,2,0,1,3,0,1,Moderate Deficit
10,4,6,0,2,0,0,0,Server Deficit
3,2,1,0,2,0,0,0,Server Deficit
14,3,11,0,6,2,0,1,Moderate Deficit
11,6,5,0,6,1,0,0,Server Deficit
10,2,8,0,5,1,0,0,Server Deficit
18,7,11,0,10,0,0,0,Server Deficit
7,3,4,0,4,0,0,0,Server Deficit
6,5,1,0,1,3,0,1,Moderate Deficit
7,1,6,0,3,1,0,0,Server Deficit
4,3,1,0,1,0,0,0,Server Deficit
20,7,13,0,11,0,0,1,Moderate Deficit
1,0,1,0,0,0,0,0,Server Deficit
7,4,3,0,2,2,0,0,Server Deficit
11,5,6,0,4,2,0,1,Moderate Deficit
7,3,4,0,2,1,0,0,Server Deficit
3,2,1,0,1,1,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
11,7,4,0,9,0,0,0,Server Deficit
6,1,5,0,3,0,0,0,Server Deficit
7,3,4,0,6,0,0,0,Server Deficit
3,3,0,0,2,1,0,0,Server Deficit
3,0,3,0,3,0,0,0,Server Deficit
9,4,5,0,3,1,0,0,Server Deficit
4,2,2,0,2,0,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
3,2,1,0,0,2,0,0,Server Deficit
2,0,2,0,1,0,0,0,Server Deficit
8,3,5,0,0,0,0,0,Server Deficit
11,6,5,0,9,0,0,0,Server Deficit
13,4,9,0,7,0,0,0,Server Deficit
4,1,3,0,0,2,0,0,Server Deficit
6,4,2,0,3,0,0,0,Server Deficit
45,22,23,0,18,3,0,1,Moderate Deficit
6,2,4,0,0,0,0,0,Server Deficit
5,3,2,0,1,1,0,0,Server Deficit
4,2,2,0,2,2,0,0,Server Deficit
8,0,8,0,4,1,0,0,Server Deficit
8,5,3,0,3,2,1,1,Moderate Deficit
2,1,1,0,2,0,0,0,Server Deficit
10,3,7,0,2,0,0,0,Server Deficit
0,0,0,0,0,0,0,0,Server Deficit
10,5,5,0,2,1,0,0,Server Deficit
3,2,1,0,0,2,0,0,Server Deficit
3,1,2,0,3,0,0,0,Server Deficit
21,13,8,0,11,1,0,1,Moderate Deficit
5,1,4,0,5,0,0,0,Server Deficit
2,2,0,0,2,0,0,0,Server Deficit
2,2,0,0,0,1,0,0,Server Deficit
23,10,13,0,19,0,1,1,Moderate Deficit
4,3,1,0,0,1,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
12,6,6,0,9,1,0,0,Server Deficit
28,13,14,1,16,2,0,1,Moderate Deficit
3,2,1,0,0,0,0,0,Server Deficit
12,6,6,0,9,2,1,1,Moderate Deficit
10,5,5,0,7,0,0,0,Server Deficit
11,2,9,0,5,1,0,0,Server Deficit
13,8,5,0,8,2,0,1,Moderate Deficit
12,4,8,0,10,0,0,0,Server Deficit
8,3,5,0,5,2,0,0,Server Deficit
11,7,4,0,4,3,0,1,Moderate Deficit
2,2,0,0,0,1,0,0,Server Deficit
6,2,4,0,0,1,0,0,Server Deficit
9,1,8,0,5,0,0,0,Server Deficit
9,5,4,0,6,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
2,1,1,0,0,2,0,0,Server Deficit
5,1,4,0,3,0,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
2,0,2,0,2,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
24,11,13,0,8,1,1,1,Moderate Deficit
26,11,15,0,7,0,0,1,Moderate Deficit
12,7,5,0,1,1,0,0,Server Deficit
5,3,2,0,4,0,0,0,Server Deficit
2,2,0,0,2,0,0,0,Server Deficit
16,12,4,0,6,1,0,1,Moderate Deficit
3,1,2,0,1,0,0,0,Server Deficit
8,5,3,0,6,0,0,0,Server Deficit
10,7,3,0,0,4,0,1,Moderate Deficit
3,2,1,0,1,1,0,0,Server Deficit
8,5,3,0,5,0,0,0,Server Deficit
8,7,1,0,4,0,0,0,Server Deficit
2,1,1,0,2,0,0,0,Server Deficit
4,3,1,0,1,0,0,0,Server Deficit
9,4,5,0,0,1,0,0,Server Deficit
1,1,0,0,0,1,0,0,Server Deficit
10,4,6,0,2,0,0,0,Server Deficit
11,4,7,0,11,0,0,0,Server Deficit
6,4,2,0,1,0,0,0,Server Deficit
5,1,4,0,3,0,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
11,2,9,0,8,0,0,0,Server Deficit
6,3,3,0,2,1,0,0,Server Deficit
1,1,0,0,0,0,0,0,Server Deficit
2,2,0,0,0,1,0,0,Server Deficit
2,1,1,0,0,1,0,0,Server Deficit
11,2,9,0,6,1,0,0,Server Deficit
23,9,14,0,7,2,0,1,Moderate Deficit
7,0,7,0,1,2,0,0,Server Deficit
10,6,4,0,1,0,0,0,Server Deficit
4,2,2,0,3,0,0,0,Server Deficit
8,4,4,0,1,0,0,0,Server Deficit
5,2,3,0,2,0,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
12,4,8,0,3,2,0,1,Moderate Deficit
14,8,6,0,5,1,0,1,Moderate Deficit
2,2,0,0,0,1,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
5,2,3,0,0,0,0,0,Server Deficit
4,2,2,0,3,0,0,0,Server Deficit
2,1,1,0,2,0,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
7,3,4,0,2,0,0,0,Server Deficit
3,2,1,0,3,0,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
10,6,4,0,4,0,0,0,Server Deficit
2,2,0,0,0,1,0,0,Server Deficit
14,8,6,0,9,0,0,0,Server Deficit
12,9,3,0,8,0,0,0,Server Deficit
2,2,0,0,0,1,0,0,Server Deficit
11,6,5,0,3,1,0,0,Server Deficit
6,5,1,0,1,1,0,0,Server Deficit
19,0,19,0,11,1,0,1,Moderate Deficit
2,1,1,0,1,0,0,0,Server Deficit
4,1,3,0,0,2,0,0,Server Deficit
9,4,5,0,2,0,0,0,Server Deficit
7,4,3,0,3,0,0,0,Server Deficit
9,7,2,0,1,3,0,1,Moderate Deficit
8,4,4,0,2,3,0,1,Moderate Deficit
11,7,4,0,4,1,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
3,1,2,0,2,0,0,0,Server Deficit
13,6,7,0,6,2,1,1,Moderate Deficit
15,7,8,0,5,4,2,1,Moderate Deficit
20,6,14,0,11,1,0,1,Moderate Deficit
7,2,5,0,3,1,0,0,Server Deficit
5,4,1,0,0,0,0,0,Server Deficit
19,5,14,0,4,1,0,1,Moderate Deficit
2,1,1,0,1,0,0,0,Server Deficit
10,4,6,0,3,2,0,1,Moderate Deficit
13,4,9,0,6,1,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
5,2,3,0,0,0,0,0,Server Deficit
9,4,5,0,3,0,0,0,Server Deficit
3,2,1,0,1,2,0,0,Server Deficit
8,5,3,0,0,0,0,0,Server Deficit
2,0,2,0,2,0,0,0,Server Deficit
4,1,3,0,4,0,0,0,Server Deficit
4,2,2,0,1,1,0,0,Server Deficit
9,1,8,0,1,1,0,0,Server Deficit
36,21,15,0,30,1,1,1,Moderate Deficit
2,1,1,0,1,0,0,0,Server Deficit
9,6,3,0,6,0,0,0,Server Deficit
15,7,8,0,5,4,2,1,Moderate Deficit
3,1,2,0,2,1,0,0,Server Deficit
18,5,13,0,5,1,0,1,Moderate Deficit
2,0,2,0,1,0,0,0,Server Deficit
11,7,4,0,7,1,1,1,Moderate Deficit
2,1,1,0,0,1,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
3,3,0,0,1,0,0,0,Server Deficit
2,1,1,0,2,0,0,0,Server Deficit
3,2,1,0,2,0,0,0,Server Deficit
5,3,2,0,0,1,0,0,Server Deficit
3,0,3,0,0,0,0,0,Server Deficit
6,5,1,0,4,0,0,0,Server Deficit
10,7,3,0,1,2,0,1,Moderate Deficit
93,26,67,0,89,1,0,2,Well Equipped
8,3,5,0,3,0,0,0,Server Deficit
9,4,5,0,2,1,0,0,Server Deficit
4,1,3,0,0,0,0,0,Server Deficit
12,5,7,0,4,1,1,1,Moderate Deficit
10,2,8,0,1,3,0,1,Moderate Deficit
2,2,0,0,0,0,0,0,Server Deficit
118,42,76,0,109,2,1,2,Well Equipped
9,3,6,0,4,1,0,0,Server Deficit
8,4,4,0,3,0,0,0,Server Deficit
44,25,19,0,40,0,0,1,Moderate Deficit
24,10,14,0,10,0,0,1,Moderate Deficit
2,1,1,0,0,0,0,0,Server Deficit
14,5,9,0,9,1,0,1,Moderate Deficit
8,3,5,0,4,1,0,0,Server Deficit
6,4,2,0,0,0,0,0,Server Deficit
13,9,4,0,3,2,0,1,Moderate Deficit
9,2,7,0,2,1,0,0,Server Deficit
14,8,6,0,6,0,0,0,Server Deficit
3,3,0,0,1,0,0,0,Server Deficit
11,1,10,0,8,0,0,0,Server Deficit
10,6,4,0,4,0,0,0,Server Deficit
9,4,5,0,2,1,0,0,Server Deficit
2,1,1,0,0,1,0,0,Server Deficit
11,8,3,0,3,0,1,0,Server Deficit
3,3,0,0,0,0,0,0,Server Deficit
8,5,3,0,5,0,0,0,Server Deficit
12,6,6,0,1,3,0,1,Moderate Deficit
2,2,0,0,0,1,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
8,1,7,0,0,2,0,0,Server Deficit
18,4,14,0,7,1,0,1,Moderate Deficit
1,1,0,0,1,0,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
3,0,3,0,1,0,0,0,Server Deficit
13,2,11,0,10,1,0,0,Server Deficit
6,1,5,0,4,0,0,0,Server Deficit
5,3,2,0,1,0,0,0,Server Deficit
11,2,9,0,4,0,0,0,Server Deficit
4,3,1,0,3,0,0,0,Server Deficit
6,6,0,0,2,2,0,0,Server Deficit
9,3,6,0,6,0,0,0,Server Deficit
4,1,3,0,3,0,0,0,Server Deficit
41,12,29,0,29,2,0,1,Moderate Deficit
2,1,1,0,1,0,0,0,Server Deficit
11,6,5,0,3,1,0,0,Server Deficit
10,0,10,0,10,0,0,0,Server Deficit
7,3,4,0,3,1,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
3,3,0,0,1,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
7,4,3,0,5,0,0,0,Server Deficit
7,5,2,0,3,2,0,0,Server Deficit
4,3,1,0,0,0,0,0,Server Deficit
3,2,1,0,0,1,0,0,Server Deficit
11,6,5,0,6,2,0,1,Moderate Deficit
8,3,5,0,4,1,0,0,Server Deficit
3,1,2,0,2,1,0,0,Server Deficit
15,3,12,0,9,0,0,0,Server Deficit
18,7,11,0,7,1,0,1,Moderate Deficit
6,3,3,0,3,2,0,0,Server Deficit
3,2,1,0,2,0,0,0,Server Deficit
4,2,2,0,2,0,0,0,Server Deficit
7,5,2,0,2,2,0,0,Server Deficit
8,4,4,0,2,2,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
10,4,6,0,1,0,0,0,Server Deficit
3,1,2,0,3,0,0,0,Server Deficit
8,5,3,0,2,1,0,0,Server Deficit
17,4,13,0,13,1,0,1,Moderate Deficit
2,1,1,0,0,2,0,0,Server Deficit
64,34,30,0,46,0,0,2,Well Equipped
19,6,13,0,4,5,0,1,Moderate Deficit
5,4,1,0,2,0,0,0,Server Deficit
8,1,7,0,3,0,0,0,Server Deficit
6,1,5,0,2,1,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
6,6,0,0,1,2,0,0,Server Deficit
7,3,4,0,7,0,0,0,Server Deficit
3,2,1,0,2,0,0,0,Server Deficit
3,1,2,0,0,0,0,0,Server Deficit
9,5,4,0,3,0,0,0,Server Deficit
10,4,6,0,4,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
6,4,2,0,3,0,0,0,Server Deficit
5,3,2,0,1,0,0,0,Server Deficit
62,47,15,0,23,0,0,2,Well Equipped
7,7,0,0,4,0,0,0,Server Deficit
8,3,5,0,5,1,0,0,Server Deficit
3,2,1,0,1,1,0,0,Server Deficit
2,0,2,0,1,0,0,0,Server Deficit
2,1,1,0,1,1,0,0,Server Deficit
4,4,0,0,0,1,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
28,14,14,0,21,0,0,1,Moderate Deficit
16,8,8,0,8,1,1,1,Moderate Deficit
11,5,6,0,1,0,0,0,Server Deficit
2,1,1,0,0,0,1,0,Server Deficit
2,0,2,0,0,2,0,0,Server Deficit
5,1,4,0,4,0,0,0,Server Deficit
49,33,16,0,35,1,0,1,Moderate Deficit
6,5,1,0,3,0,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
3,1,2,0,3,0,0,0,Server Deficit
3,3,0,0,0,2,0,0,Server Deficit
13,4,9,0,9,0,0,0,Server Deficit
6,1,5,0,4,1,0,0,Server Deficit
13,5,8,0,7,1,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
16,7,9,0,5,4,0,1,Moderate Deficit
3,3,0,0,0,2,0,0,Server Deficit
5,1,4,0,2,0,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
3,0,3,0,2,0,0,0,Server Deficit
3,2,1,0,0,1,0,0,Server Deficit
1,0,1,0,1,0,0,0,Server Deficit
3,3,0,0,0,1,0,0,Server Deficit
19,16,3,0,7,1,0,1,Moderate Deficit
8,6,2,0,3,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
2,1,1,0,2,0,0,0,Server Deficit
11,2,9,0,9,0,0,0,Server Deficit
7,3,4,0,2,1,1,0,Server Deficit
15,10,5,0,15,0,0,0,Server Deficit
2,0,2,0,0,1,0,0,Server Deficit
7,3,4,0,2,0,0,0,Server Deficit
10,4,6,0,4,0,0,0,Server Deficit
1,1,0,0,1,0,0,0,Server Deficit
3,0,3,0,2,0,1,0,Server Deficit
3,1,2,0,2,0,0,0,Server Deficit
13,8,5,0,5,4,0,1,Moderate Deficit
9,4,5,0,1,0,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
4,3,1,0,1,1,0,0,Server Deficit
10,1,9,0,8,0,0,0,Server Deficit
3,0,3,0,0,2,0,0,Server Deficit
1,1,0,0,0,0,0,0,Server Deficit
10,2,8,0,7,0,0,0,Server Deficit
14,14,0,0,14,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
5,4,1,0,1,1,0,0,Server Deficit
5,2,3,0,1,0,0,0,Server Deficit
9,7,2,0,4,0,0,0,Server Deficit
1,1,0,0,1,0,0,0,Server Deficit
56,27,29,0,15,6,16,2,Well Equipped
3,1,2,0,0,0,0,0,Server Deficit
3,2,1,0,2,0,0,0,Server Deficit
11,5,6,0,5,0,0,0,Server Deficit
2,2,0,0,1,1,0,0,Server Deficit
7,4,3,0,4,1,0,0,Server Deficit
2,2,0,0,0,1,0,0,Server Deficit
23,4,19,0,3,8,7,1,Moderate Deficit
4,3,1,0,1,0,0,0,Server Deficit
14,7,7,0,6,1,0,1,Moderate Deficit
6,2,4,0,6,0,0,0,Server Deficit
4,3,1,0,3,1,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
4,2,2,0,0,0,0,0,Server Deficit
8,7,1,0,7,0,0,0,Server Deficit
0,0,0,0,0,0,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
3,2,1,0,2,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
17,6,11,0,8,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
3,1,2,0,3,0,0,0,Server Deficit
2,1,1,0,1,1,0,0,Server Deficit
6,4,2,0,2,1,0,0,Server Deficit
9,4,5,0,1,2,0,0,Server Deficit
3,2,1,0,2,0,0,0,Server Deficit
8,3,5,0,4,1,0,0,Server Deficit
21,11,10,0,13,0,0,1,Moderate Deficit
2,1,1,0,0,1,0,0,Server Deficit
2,0,2,0,2,0,0,0,Server Deficit
7,3,4,0,1,1,0,0,Server Deficit
11,4,7,0,11,0,0,0,Server Deficit
4,2,2,0,2,0,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
33,15,18,0,24,0,0,1,Moderate Deficit
4,2,2,0,1,1,0,0,Server Deficit
6,1,5,0,2,0,0,0,Server Deficit
8,4,4,0,2,0,0,0,Server Deficit
7,0,7,0,5,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
3,2,1,0,0,1,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
6,2,4,0,2,1,0,0,Server Deficit
3,2,1,0,2,0,0,0,Server Deficit
3,3,0,0,0,0,0,0,Server Deficit
13,5,8,0,7,0,0,0,Server Deficit
2,0,2,0,0,1,0,0,Server Deficit
2,1,1,0,2,0,0,0,Server Deficit
2,0,2,0,2,0,0,0,Server Deficit
3,1,2,0,2,0,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
7,3,4,0,5,1,0,0,Server Deficit
3,3,0,0,2,1,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
15,9,6,0,9,0,0,0,Server Deficit
6,3,3,0,1,2,0,0,Server Deficit
6,3,3,0,1,3,0,1,Moderate Deficit
2,1,1,0,0,0,0,0,Server Deficit
13,6,7,0,1,1,0,0,Server Deficit
9,5,4,0,2,0,0,0,Server Deficit
3,1,2,0,0,0,0,0,Server Deficit
6,3,3,0,2,3,0,1,Moderate Deficit
3,3,0,0,0,1,0,0,Server Deficit
10,6,4,0,4,4,0,1,Moderate Deficit
14,5,9,0,8,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
1,0,1,0,1,0,0,0,Server Deficit
13,10,3,0,4,4,0,1,Moderate Deficit
9,3,6,0,9,0,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
4,2,2,0,2,0,0,0,Server Deficit
9,7,2,0,0,2,0,0,Server Deficit
37,11,26,0,34,0,0,1,Moderate Deficit
12,7,5,0,8,1,0,0,Server Deficit
16,6,10,0,16,0,0,0,Server Deficit
43,25,18,0,34,0,0,1,Moderate Deficit
6,3,3,0,2,0,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
3,1,2,0,0,1,0,0,Server Deficit
7,3,4,0,1,0,0,0,Server Deficit
14,5,9,0,5,0,0,0,Server Deficit
16,9,7,0,10,0,0,0,Server Deficit
11,2,9,0,8,0,1,0,Server Deficit
5,0,5,0,4,0,0,0,Server Deficit
96,37,59,0,93,1,0,2,Well Equipped
4,4,0,0,0,1,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
7,2,5,0,1,2,0,0,Server Deficit
2,1,1,0,2,0,0,0,Server Deficit
9,7,2,0,3,1,0,0,Server Deficit
3,1,2,0,3,0,0,0,Server Deficit
7,5,2,0,3,0,0,0,Server Deficit
1,1,0,0,0,0,0,0,Server Deficit
3,3,0,0,0,1,0,0,Server Deficit
3,3,0,0,1,1,0,0,Server Deficit
9,4,5,0,4,0,0,0,Server Deficit
4,3,1,0,0,0,0,0,Server Deficit
2,2,0,0,0,1,0,0,Server Deficit
4,3,1,0,2,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
9,7,2,0,4,0,0,0,Server Deficit
