total_tch,male,female,transgender,gen_tch,sc_tch,st_tch,Cluster,Deficit Tier
2,0,2,0,0,0,0,1,Moderate Deficit
10,0,10,0,9,0,0,1,Moderate Deficit
1,0,1,0,0,1,0,1,Moderate Deficit
17,1,16,0,8,2,0,1,Moderate Deficit
20,4,16,0,19,0,0,1,Moderate Deficit
43,11,32,0,25,8,1,0,Server Deficit
50,2,48,0,43,1,1,0,Server Deficit
2,0,2,0,1,0,0,1,Moderate Deficit
28,9,19,0,13,1,0,1,Moderate Deficit
99,16,83,0,93,0,0,0,Server Deficit
12,0,12,0,0,1,0,1,Moderate Deficit
6,0,6,0,2,0,0,1,Moderate Deficit
23,1,22,0,15,1,0,1,Moderate Deficit
27,6,21,0,9,3,0,1,Moderate Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
23,5,18,0,6,2,1,1,Moderate Deficit
8,2,6,0,2,1,1,1,Moderate Deficit
13,1,12,0,13,0,0,1,Moderate Deficit
13,3,10,0,1,0,0,1,Moderate Deficit
9,0,9,0,3,0,1,1,Moderate Deficit
7,2,5,0,0,0,0,1,Moderate Deficit
57,3,54,0,28,5,0,0,Server Deficit
3,1,2,0,0,1,0,1,Moderate Deficit
13,0,13,0,7,1,0,1,Moderate Deficit
38,4,34,0,21,4,0,1,Moderate Deficit
7,2,5,0,5,0,0,1,Moderate Deficit
12,0,12,0,1,1,0,1,Moderate Deficit
7,2,5,0,0,4,0,1,Moderate Deficit
10,2,8,0,2,0,0,1,Moderate Deficit
0,0,0,0,0,0,0,1,Moderate Deficit
4,0,4,0,3,0,0,1,Moderate Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
11,4,7,0,3,2,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
12,0,12,0,11,1,0,1,Moderate Deficit
25,3,22,0,21,0,0,1,Moderate Deficit
25,4,21,0,25,0,0,1,Moderate Deficit
56,3,53,0,54,1,0,0,Server Deficit
43,4,39,0,41,0,0,1,Moderate Deficit
23,3,20,0,8,2,0,1,Moderate Deficit
10,4,6,0,0,0,0,1,Moderate Deficit
2,0,2,0,1,1,0,1,Moderate Deficit
6,4,2,0,1,1,0,1,Moderate Deficit
7,2,5,0,1,0,2,1,Moderate Deficit
20,10,10,0,10,1,0,1,Moderate Deficit
4,1,3,0,1,1,0,1,Moderate Deficit
12,3,9,0,2,0,0,1,Moderate Deficit
11,3,8,0,6,1,0,1,Moderate Deficit
19,1,18,0,1,3,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
41,2,39,0,38,0,0,1,Moderate Deficit
17,1,16,0,12,2,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
4,1,3,0,0,1,0,1,Moderate Deficit
11,1,10,0,10,0,0,1,Moderate Deficit
15,2,13,0,3,3,0,1,Moderate Deficit
3,0,3,0,1,0,0,1,Moderate Deficit
1,0,1,0,1,0,0,1,Moderate Deficit
31,2,29,0,7,1,0,1,Moderate Deficit
2,0,2,0,0,1,0,1,Moderate Deficit
7,2,5,0,7,0,0,1,Moderate Deficit
13,0,13,0,6,1,2,1,Moderate Deficit
3,1,2,0,1,0,0,1,Moderate Deficit
39,2,37,0,13,0,1,1,Moderate Deficit
7,3,4,0,6,0,0,1,Moderate Deficit
4,0,4,0,1,0,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
4,0,4,0,1,0,0,1,Moderate Deficit
13,0,13,0,4,1,0,1,Moderate Deficit
12,7,5,0,0,0,0,1,Moderate Deficit
14,0,14,0,14,0,0,1,Moderate Deficit
5,1,4,0,0,0,1,1,Moderate Deficit
6,2,4,0,1,2,2,1,Moderate Deficit
2,1,1,0,0,0,0,1,Moderate Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
9,0,9,0,1,0,0,1,Moderate Deficit
35,5,30,0,15,3,0,1,Moderate Deficit
7,4,3,0,0,1,1,1,Moderate Deficit
0,0,0,0,0,0,0,1,Moderate Deficit
8,5,3,0,6,0,0,1,Moderate Deficit
26,6,20,0,25,0,0,1,Moderate Deficit
4,0,4,0,0,0,0,1,Moderate Deficit
4,0,4,0,2,0,0,1,Moderate Deficit
25,1,24,0,21,0,0,1,Moderate Deficit
37,4,33,0,15,0,0,1,Moderate Deficit
32,1,31,0,22,1,0,1,Moderate Deficit
55,11,44,0,22,2,0,0,Server Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
76,9,67,0,73,0,0,0,Server Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
2,0,2,0,2,0,0,1,Moderate Deficit
18,7,11,0,4,2,1,1,Moderate Deficit
68,5,63,0,23,3,1,0,Server Deficit
12,0,12,0,3,5,0,1,Moderate Deficit
6,0,6,0,3,0,0,1,Moderate Deficit
4,2,2,0,1,1,0,1,Moderate Deficit
3,1,2,0,0,0,0,1,Moderate Deficit
13,1,12,0,1,0,0,1,Moderate Deficit
9,0,9,0,6,1,0,1,Moderate Deficit
3,1,2,0,0,0,0,1,Moderate Deficit
12,0,12,0,9,2,0,1,Moderate Deficit
17,1,16,0,7,0,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
5,1,4,0,2,0,0,1,Moderate Deficit
12,6,6,0,2,2,0,1,Moderate Deficit
10,1,9,0,0,1,0,1,Moderate Deficit
4,2,2,0,0,1,0,1,Moderate Deficit
8,1,7,0,0,1,0,1,Moderate Deficit
73,7,66,0,13,3,0,0,Server Deficit
12,1,11,0,7,1,0,1,Moderate Deficit
6,4,2,0,0,1,0,1,Moderate Deficit
10,0,10,0,7,0,0,1,Moderate Deficit
14,3,11,0,2,0,1,1,Moderate Deficit
16,0,16,0,0,0,0,1,Moderate Deficit
11,0,11,0,2,0,0,1,Moderate Deficit
5,1,4,0,1,2,0,1,Moderate Deficit
46,5,41,0,29,1,0,1,Moderate Deficit
24,1,23,0,2,1,1,1,Moderate Deficit
3,0,3,0,0,2,0,1,Moderate Deficit
4,1,3,0,1,0,0,1,Moderate Deficit
36,1,35,0,35,1,0,1,Moderate Deficit
13,2,11,0,3,1,0,1,Moderate Deficit
30,4,26,0,18,1,0,1,Moderate Deficit
0,0,0,0,0,0,0,1,Moderate Deficit
4,0,4,0,0,1,0,1,Moderate Deficit
3,2,1,0,0,0,0,1,Moderate Deficit
10,4,6,0,4,0,0,1,Moderate Deficit
13,0,13,0,0,0,0,1,Moderate Deficit
12,0,12,0,8,0,0,1,Moderate Deficit
3,0,3,0,1,0,0,1,Moderate Deficit
19,3,16,0,14,1,0,1,Moderate Deficit
6,1,5,0,2,1,0,1,Moderate Deficit
19,3,16,0,3,3,0,1,Moderate Deficit
19,4,15,0,10,0,0,1,Moderate Deficit
2,1,1,0,0,1,0,1,Moderate Deficit
13,2,11,0,10,0,0,1,Moderate Deficit
6,4,2,0,0,0,0,1,Moderate Deficit
7,2,5,0,2,1,0,1,Moderate Deficit
4,0,4,0,0,0,0,1,Moderate Deficit
27,1,26,0,27,0,0,1,Moderate Deficit
43,2,41,0,28,4,0,1,Moderate Deficit
5,0,5,0,0,0,0,1,Moderate Deficit
18,1,17,0,6,0,0,1,Moderate Deficit
22,3,19,0,4,0,1,1,Moderate Deficit
10,1,9,0,0,0,1,1,Moderate Deficit
18,1,17,0,10,0,0,1,Moderate Deficit
8,0,8,0,6,1,0,1,Moderate Deficit
9,8,1,0,0,1,1,1,Moderate Deficit
15,0,15,0,11,1,0,1,Moderate Deficit
7,3,4,0,1,1,1,1,Moderate Deficit
13,0,13,0,2,0,0,1,Moderate Deficit
35,7,28,0,30,1,0,1,Moderate Deficit
1,0,1,0,1,0,0,1,Moderate Deficit
2,1,1,0,0,0,0,1,Moderate Deficit
35,2,33,0,30,0,0,1,Moderate Deficit
5,0,5,0,0,2,0,1,Moderate Deficit
15,3,12,0,9,0,0,1,Moderate Deficit
4,0,4,0,1,0,1,1,Moderate Deficit
6,0,6,0,2,0,0,1,Moderate Deficit
26,9,17,0,11,5,0,1,Moderate Deficit
4,0,4,0,1,2,1,1,Moderate Deficit
0,0,0,0,0,0,0,1,Moderate Deficit
24,3,21,0,4,1,0,1,Moderate Deficit
20,3,17,0,11,1,0,1,Moderate Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
18,9,9,0,13,3,0,1,Moderate Deficit
5,0,5,0,0,1,0,1,Moderate Deficit
37,3,34,0,2,2,0,1,Moderate Deficit
19,1,18,0,8,0,0,1,Moderate Deficit
50,8,42,0,25,1,0,0,Server Deficit
10,0,10,0,5,0,2,1,Moderate Deficit
2,0,2,0,0,1,0,1,Moderate Deficit
1,0,1,0,0,1,0,1,Moderate Deficit
4,0,4,0,4,0,0,1,Moderate Deficit
5,1,4,0,3,1,0,1,Moderate Deficit
108,2,106,0,108,0,0,0,Server Deficit
4,0,4,0,4,0,0,1,Moderate Deficit
18,3,15,0,2,1,1,1,Moderate Deficit
13,1,12,0,4,2,0,1,Moderate Deficit
67,2,65,0,51,5,0,0,Server Deficit
6,2,4,0,1,0,0,1,Moderate Deficit
3,0,3,0,1,0,0,1,Moderate Deficit
34,3,31,0,12,0,0,1,Moderate Deficit
38,3,35,0,33,0,0,1,Moderate Deficit
8,4,4,0,4,0,0,1,Moderate Deficit
11,2,9,0,5,2,0,1,Moderate Deficit
8,0,8,0,8,0,0,1,Moderate Deficit
18,2,16,0,7,3,1,1,Moderate Deficit
9,4,5,0,1,0,0,1,Moderate Deficit
2,0,2,0,0,0,1,1,Moderate Deficit
15,1,14,0,3,3,0,1,Moderate Deficit
13,1,12,0,0,1,0,1,Moderate Deficit
21,1,20,0,21,0,0,1,Moderate Deficit
15,2,13,0,1,1,0,1,Moderate Deficit
3,1,2,0,0,1,0,1,Moderate Deficit
18,4,14,0,17,0,0,1,Moderate Deficit
12,1,11,0,9,0,0,1,Moderate Deficit
6,4,2,0,0,0,0,1,Moderate Deficit
4,1,3,0,0,0,0,1,Moderate Deficit
9,1,8,0,0,6,0,1,Moderate Deficit
15,5,10,0,5,1,0,1,Moderate Deficit
15,4,11,0,4,4,0,1,Moderate Deficit
13,3,10,0,9,0,0,1,Moderate Deficit
13,1,12,0,7,2,0,1,Moderate Deficit
2,1,1,0,0,0,0,1,Moderate Deficit
11,0,11,0,0,0,0,1,Moderate Deficit
1,1,0,0,0,0,0,1,Moderate Deficit
3,1,2,0,0,0,2,1,Moderate Deficit
12,1,11,0,9,0,0,1,Moderate Deficit
6,1,5,0,2,0,0,1,Moderate Deficit
5,1,4,0,1,0,0,1,Moderate Deficit
6,0,6,0,3,1,0,1,Moderate Deficit
36,1,35,0,14,0,0,1,Moderate Deficit
11,2,9,0,2,1,1,1,Moderate Deficit
15,2,13,0,3,4,0,1,Moderate Deficit
10,1,9,0,3,1,0,1,Moderate Deficit
12,2,10,0,10,0,0,1,Moderate Deficit
41,15,26,0,9,1,2,0,Server Deficit
7,2,5,0,4,1,0,1,Moderate Deficit
5,2,3,0,0,3,0,1,Moderate Deficit
6,3,3,0,1,1,0,1,Moderate Deficit
15,0,15,0,7,1,0,1,Moderate Deficit
4,0,4,0,3,0,0,1,Moderate Deficit
14,0,14,0,4,0,0,1,Moderate Deficit
2,0,2,0,2,0,0,1,Moderate Deficit
12,1,11,0,6,1,0,1,Moderate Deficit
12,2,10,0,4,2,1,1,Moderate Deficit
7,0,7,0,0,0,0,1,Moderate Deficit
3,1,2,0,1,0,0,1,Moderate Deficit
6,0,6,0,0,0,0,1,Moderate Deficit
4,0,4,0,0,0,0,1,Moderate Deficit
7,0,7,0,0,0,0,1,Moderate Deficit
93,15,78,0,75,2,1,0,Server Deficit
53,12,41,0,30,6,1,0,Server Deficit
2,0,2,0,1,0,0,1,Moderate Deficit
12,6,6,0,2,3,2,1,Moderate Deficit
6,1,5,0,4,0,0,1,Moderate Deficit
13,2,11,0,6,0,0,1,Moderate Deficit
96,6,90,0,96,0,0,0,Server Deficit
8,5,3,0,5,1,0,1,Moderate Deficit
12,5,7,0,1,4,0,1,Moderate Deficit
4,1,3,0,0,0,0,1,Moderate Deficit
14,2,12,0,6,1,3,1,Moderate Deficit
10,0,10,0,1,0,0,1,Moderate Deficit
2,0,2,0,0,1,0,1,Moderate Deficit
8,4,4,0,0,0,0,1,Moderate Deficit
1,1,0,0,0,0,0,1,Moderate Deficit
1,1,0,0,0,0,0,1,Moderate Deficit
11,0,11,0,2,0,0,1,Moderate Deficit
8,1,7,0,0,0,0,1,Moderate Deficit
4,2,2,0,1,0,0,1,Moderate Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
3,0,3,0,3,0,0,1,Moderate Deficit
11,0,11,0,6,2,0,1,Moderate Deficit
9,1,8,0,8,0,0,1,Moderate Deficit
6,1,5,0,3,1,0,1,Moderate Deficit
44,5,39,0,37,1,0,0,Server Deficit
57,2,55,0,49,4,0,0,Server Deficit
72,5,67,0,70,0,0,0,Server Deficit
4,0,4,0,2,0,0,1,Moderate Deficit
12,2,10,0,7,0,0,1,Moderate Deficit
41,7,34,0,29,0,0,1,Moderate Deficit
3,1,2,0,0,0,0,1,Moderate Deficit
11,2,9,0,11,0,0,1,Moderate Deficit
9,2,7,0,0,3,0,1,Moderate Deficit
12,7,5,0,4,0,0,1,Moderate Deficit
8,2,6,0,1,1,0,1,Moderate Deficit
6,1,5,0,6,0,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
10,5,5,0,5,1,0,1,Moderate Deficit
2,1,1,0,2,0,0,1,Moderate Deficit
7,4,3,0,0,2,1,1,Moderate Deficit
6,1,5,0,0,1,0,1,Moderate Deficit
4,0,4,0,3,1,0,1,Moderate Deficit
10,0,10,0,10,0,0,1,Moderate Deficit
5,0,5,0,5,0,0,1,Moderate Deficit
3,1,2,0,0,1,0,1,Moderate Deficit
15,5,10,0,3,1,0,1,Moderate Deficit
64,7,57,0,52,2,1,0,Server Deficit
6,3,3,0,1,0,0,1,Moderate Deficit
12,1,11,0,7,1,0,1,Moderate Deficit
6,2,4,0,0,2,0,1,Moderate Deficit
206,28,178,0,181,4,0,0,Server Deficit
6,2,4,0,0,1,0,1,Moderate Deficit
21,3,18,0,20,1,0,1,Moderate Deficit
31,2,29,0,23,2,0,1,Moderate Deficit
16,2,14,0,8,0,0,1,Moderate Deficit
0,0,0,0,0,0,0,1,Moderate Deficit
7,1,6,0,0,0,0,1,Moderate Deficit
31,11,20,0,20,0,0,1,Moderate Deficit
17,7,10,0,5,0,1,1,Moderate Deficit
7,2,5,0,3,1,1,1,Moderate Deficit
2,0,2,0,0,1,0,1,Moderate Deficit
42,1,41,0,40,0,1,1,Moderate Deficit
6,0,6,0,5,0,0,1,Moderate Deficit
8,0,8,0,4,0,0,1,Moderate Deficit
20,11,9,0,1,4,0,1,Moderate Deficit
11,3,8,0,0,0,0,1,Moderate Deficit
4,2,2,0,0,1,0,1,Moderate Deficit
17,0,17,0,2,2,0,1,Moderate Deficit
124,15,109,0,87,4,0,0,Server Deficit
0,0,0,0,0,0,0,1,Moderate Deficit
2,0,2,0,1,0,0,1,Moderate Deficit
9,2,7,0,0,1,0,1,Moderate Deficit
13,1,12,0,3,2,1,1,Moderate Deficit
5,1,4,0,3,1,1,1,Moderate Deficit
11,1,10,0,10,0,0,1,Moderate Deficit
10,1,9,0,0,0,0,1,Moderate Deficit
12,1,11,0,8,1,0,1,Moderate Deficit
3,1,2,0,0,0,0,1,Moderate Deficit
55,2,53,0,55,0,0,0,Server Deficit
22,1,21,0,0,5,1,1,Moderate Deficit
47,6,41,0,47,0,0,0,Server Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
23,3,20,0,16,0,0,1,Moderate Deficit
6,1,5,0,2,0,0,1,Moderate Deficit
24,6,18,0,19,1,0,1,Moderate Deficit
14,0,14,0,1,0,0,1,Moderate Deficit
10,3,7,0,1,1,1,1,Moderate Deficit
18,1,17,0,8,1,0,1,Moderate Deficit
93,5,88,0,16,5,1,0,Server Deficit
114,8,106,0,107,2,0,0,Server Deficit
16,7,9,0,2,2,0,1,Moderate Deficit
7,3,4,0,0,1,1,1,Moderate Deficit
15,1,14,0,15,0,0,1,Moderate Deficit
13,2,11,0,6,0,0,1,Moderate Deficit
5,0,5,0,0,1,1,1,Moderate Deficit
10,0,10,0,4,2,0,1,Moderate Deficit
8,0,8,0,2,1,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
6,2,4,0,6,0,0,1,Moderate Deficit
7,0,7,0,1,0,0,1,Moderate Deficit
41,1,40,0,18,1,0,1,Moderate Deficit
21,4,17,0,11,5,0,1,Moderate Deficit
19,4,15,0,12,2,1,1,Moderate Deficit
12,3,9,0,12,0,0,1,Moderate Deficit
6,2,4,0,2,0,0,1,Moderate Deficit
28,2,26,0,5,1,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
97,11,86,0,70,4,0,0,Server Deficit
34,4,30,0,28,0,0,1,Moderate Deficit
4,0,4,0,2,1,0,1,Moderate Deficit
21,6,15,0,12,3,0,1,Moderate Deficit
5,0,5,0,1,1,0,1,Moderate Deficit
3,1,2,0,2,0,0,1,Moderate Deficit
2,1,1,0,0,1,0,1,Moderate Deficit
15,1,14,0,3,2,2,1,Moderate Deficit
14,3,11,0,2,5,0,1,Moderate Deficit
4,1,3,0,1,0,0,1,Moderate Deficit
6,2,4,0,2,1,0,1,Moderate Deficit
8,1,7,0,0,0,0,1,Moderate Deficit
5,3,2,0,0,0,1,1,Moderate Deficit
59,7,52,0,57,0,0,0,Server Deficit
2,1,1,0,0,0,0,1,Moderate Deficit
7,2,5,0,0,0,0,1,Moderate Deficit
2,0,2,0,2,0,0,1,Moderate Deficit
4,2,2,0,0,0,2,1,Moderate Deficit
4,1,3,0,4,0,0,1,Moderate Deficit
4,1,3,0,0,1,1,1,Moderate Deficit
7,2,5,0,4,2,0,1,Moderate Deficit
14,2,12,0,9,1,0,1,Moderate Deficit
32,1,31,0,12,0,0,1,Moderate Deficit
9,1,8,0,2,3,0,1,Moderate Deficit
9,0,9,0,7,0,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
10,2,8,0,8,0,0,1,Moderate Deficit
72,21,51,0,66,2,0,0,Server Deficit
1,0,1,0,0,1,0,1,Moderate Deficit
3,0,3,0,0,0,0,1,Moderate Deficit
9,4,5,0,3,0,0,1,Moderate Deficit
1,0,1,0,1,0,0,1,Moderate Deficit
4,0,4,0,0,1,0,1,Moderate Deficit
8,0,8,0,1,0,0,1,Moderate Deficit
2,1,1,0,1,0,0,1,Moderate Deficit
7,3,4,0,3,1,1,1,Moderate Deficit
11,0,11,0,0,2,0,1,Moderate Deficit
4,2,2,0,0,0,0,1,Moderate Deficit
12,3,9,0,4,5,0,1,Moderate Deficit
19,1,18,0,1,4,0,1,Moderate Deficit
8,0,8,0,7,1,0,1,Moderate Deficit
11,7,4,0,5,1,0,1,Moderate Deficit
8,1,7,0,3,0,2,1,Moderate Deficit
11,0,11,0,2,0,1,1,Moderate Deficit
58,4,54,0,41,1,1,0,Server Deficit
17,1,16,0,6,1,0,1,Moderate Deficit
22,8,14,0,4,1,1,1,Moderate Deficit
19,2,17,0,4,1,0,1,Moderate Deficit
18,3,15,0,8,1,0,1,Moderate Deficit
2,2,0,0,1,0,0,1,Moderate Deficit
3,0,3,0,1,0,0,1,Moderate Deficit
5,0,5,0,3,1,0,1,Moderate Deficit
7,0,7,0,1,0,0,1,Moderate Deficit
32,4,28,0,3,0,1,1,Moderate Deficit
6,0,6,0,0,0,0,1,Moderate Deficit
5,2,3,0,1,1,1,1,Moderate Deficit
33,5,28,0,29,1,0,1,Moderate Deficit
22,4,18,0,2,2,1,1,Moderate Deficit
130,0,130,0,129,0,0,0,Server Deficit
29,2,27,0,4,2,0,1,Moderate Deficit
9,0,9,0,0,3,0,1,Moderate Deficit
27,4,23,0,15,3,0,1,Moderate Deficit
2,0,2,0,1,0,0,1,Moderate Deficit
5,0,5,0,2,0,0,1,Moderate Deficit
11,2,9,0,3,1,0,1,Moderate Deficit
4,3,1,0,0,0,0,1,Moderate Deficit
4,1,3,0,0,0,0,1,Moderate Deficit
7,2,5,0,0,1,1,1,Moderate Deficit
17,1,16,0,13,2,0,1,Moderate Deficit
14,0,14,0,6,2,1,1,Moderate Deficit
10,2,8,0,4,4,0,1,Moderate Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
17,6,11,0,10,2,1,1,Moderate Deficit
9,5,4,0,1,1,1,1,Moderate Deficit
2,1,1,0,0,1,0,1,Moderate Deficit
3,0,3,0,2,0,0,1,Moderate Deficit
13,2,11,0,1,1,0,1,Moderate Deficit
187,10,177,0,181,1,0,0,Server Deficit
49,4,45,0,47,1,0,0,Server Deficit
1,0,1,0,0,1,0,1,Moderate Deficit
15,4,11,0,3,2,0,1,Moderate Deficit
10,2,8,0,6,1,1,1,Moderate Deficit
58,14,44,0,10,1,2,0,Server Deficit
3,1,2,0,0,0,0,1,Moderate Deficit
24,1,23,0,10,0,0,1,Moderate Deficit
10,1,9,0,8,0,0,1,Moderate Deficit
8,0,8,0,1,2,0,1,Moderate Deficit
12,4,8,0,5,2,0,1,Moderate Deficit
13,5,8,0,3,0,0,1,Moderate Deficit
19,2,17,0,2,2,0,1,Moderate Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
3,1,2,0,0,1,1,1,Moderate Deficit
3,0,3,0,2,0,0,1,Moderate Deficit
4,0,4,0,4,0,0,1,Moderate Deficit
9,3,6,0,7,1,0,1,Moderate Deficit
8,2,6,0,0,2,0,1,Moderate Deficit
5,0,5,0,1,1,0,1,Moderate Deficit
41,2,39,0,21,1,0,1,Moderate Deficit
5,0,5,0,0,0,1,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
10,3,7,0,7,0,0,1,Moderate Deficit
12,6,6,0,4,2,0,1,Moderate Deficit
4,0,4,0,1,0,0,1,Moderate Deficit
3,1,2,0,1,0,0,1,Moderate Deficit
57,1,56,0,47,0,0,0,Server Deficit
10,0,10,0,9,1,0,1,Moderate Deficit
13,7,6,0,12,0,0,1,Moderate Deficit
4,1,3,0,0,0,1,1,Moderate Deficit
20,5,15,0,20,0,0,1,Moderate Deficit
13,3,10,0,1,1,0,1,Moderate Deficit
3,1,2,0,2,0,0,1,Moderate Deficit
1,1,0,0,1,0,0,1,Moderate Deficit
7,6,1,0,2,3,1,1,Moderate Deficit
2,0,2,0,1,1,0,1,Moderate Deficit
40,15,25,0,9,2,0,0,Server Deficit
5,0,5,0,0,0,0,1,Moderate Deficit
12,2,10,0,2,3,1,1,Moderate Deficit
7,5,2,0,3,1,2,1,Moderate Deficit
22,0,22,0,17,1,0,1,Moderate Deficit
4,2,2,0,0,0,0,1,Moderate Deficit
12,0,12,0,1,0,0,1,Moderate Deficit
35,4,31,0,3,9,2,1,Moderate Deficit
27,4,23,0,15,4,1,1,Moderate Deficit
13,2,11,0,0,4,0,1,Moderate Deficit
34,1,33,0,10,1,0,1,Moderate Deficit
12,0,12,0,1,0,0,1,Moderate Deficit
5,2,3,0,3,1,1,1,Moderate Deficit
15,1,14,0,5,0,0,1,Moderate Deficit
86,10,76,0,81,0,0,0,Server Deficit
68,1,67,0,54,1,0,0,Server Deficit
7,0,7,0,6,0,0,1,Moderate Deficit
7,1,6,0,7,0,0,1,Moderate Deficit
6,1,5,0,3,0,0,1,Moderate Deficit
11,2,9,0,3,1,1,1,Moderate Deficit
6,1,5,0,2,0,0,1,Moderate Deficit
12,1,11,0,10,1,1,1,Moderate Deficit
6,1,5,0,6,0,0,1,Moderate Deficit
47,1,46,0,19,5,0,1,Moderate Deficit
11,2,9,0,3,0,0,1,Moderate Deficit
18,1,17,0,16,0,0,1,Moderate Deficit
5,0,5,0,0,0,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
21,3,18,0,9,2,2,1,Moderate Deficit
7,1,6,0,6,0,0,1,Moderate Deficit
19,1,18,0,5,2,0,1,Moderate Deficit
12,5,7,0,6,2,0,1,Moderate Deficit
8,5,3,0,1,3,0,1,Moderate Deficit
133,2,131,0,121,1,0,0,Server Deficit
12,4,8,0,3,1,0,1,Moderate Deficit
11,3,8,0,9,0,0,1,Moderate Deficit
25,4,21,0,1,0,0,1,Moderate Deficit
7,1,6,0,0,1,0,1,Moderate Deficit
1,0,1,0,1,0,0,1,Moderate Deficit
6,1,5,0,0,2,1,1,Moderate Deficit
5,1,4,0,0,0,0,1,Moderate Deficit
27,15,12,0,11,3,1,1,Moderate Deficit
14,2,12,0,3,0,0,1,Moderate Deficit
22,3,19,0,9,3,0,1,Moderate Deficit
18,1,17,0,12,2,0,1,Moderate Deficit
9,0,9,0,4,0,0,1,Moderate Deficit
25,11,14,0,6,1,1,1,Moderate Deficit
5,0,5,0,2,0,0,1,Moderate Deficit
2,2,0,0,0,1,0,1,Moderate Deficit
9,1,8,0,1,2,0,1,Moderate Deficit
26,0,26,0,3,7,0,1,Moderate Deficit
14,2,12,0,3,1,0,1,Moderate Deficit
5,0,5,0,0,0,0,1,Moderate Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
8,2,6,0,1,2,0,1,Moderate Deficit
60,4,56,0,59,0,0,0,Server Deficit
8,0,8,0,2,1,0,1,Moderate Deficit
7,0,7,0,1,1,0,1,Moderate Deficit
26,2,24,0,5,2,0,1,Moderate Deficit
4,1,3,0,2,1,0,1,Moderate Deficit
11,2,9,0,6,1,0,1,Moderate Deficit
3,0,3,0,0,1,0,1,Moderate Deficit
67,12,55,0,54,3,0,0,Server Deficit
1,1,0,0,1,0,0,1,Moderate Deficit
9,1,8,0,4,2,0,1,Moderate Deficit
11,1,10,0,6,0,0,1,Moderate Deficit
12,2,10,0,5,2,0,1,Moderate Deficit
34,2,32,0,34,0,0,1,Moderate Deficit
18,1,17,0,0,1,0,1,Moderate Deficit
10,1,9,0,6,2,0,1,Moderate Deficit
18,7,11,0,2,4,0,1,Moderate Deficit
6,4,2,0,1,1,1,1,Moderate Deficit
10,0,10,0,9,0,0,1,Moderate Deficit
78,13,65,0,77,0,0,0,Server Deficit
0,0,0,0,0,0,0,1,Moderate Deficit
15,0,15,0,12,1,0,1,Moderate Deficit
4,1,3,0,0,0,0,1,Moderate Deficit
10,4,6,0,2,1,0,1,Moderate Deficit
6,2,4,0,3,1,0,1,Moderate Deficit
10,2,8,0,5,0,0,1,Moderate Deficit
12,2,10,0,2,0,0,1,Moderate Deficit
4,1,3,0,1,0,0,1,Moderate Deficit
7,1,6,0,4,1,0,1,Moderate Deficit
7,0,7,0,2,0,0,1,Moderate Deficit
56,3,53,0,56,0,0,0,Server Deficit
14,2,12,0,8,2,0,1,Moderate Deficit
3,0,3,0,1,0,0,1,Moderate Deficit
11,2,9,0,3,2,1,1,Moderate Deficit
30,11,19,0,26,0,0,1,Moderate Deficit
30,0,30,0,18,0,0,1,Moderate Deficit
63,2,61,0,56,1,0,0,Server Deficit
5,0,5,0,5,0,0,1,Moderate Deficit
5,0,5,0,0,1,0,1,Moderate Deficit
8,4,4,0,6,1,0,1,Moderate Deficit
3,0,3,0,2,0,0,1,Moderate Deficit
10,0,10,0,1,2,0,1,Moderate Deficit
261,21,240,0,217,3,1,0,Server Deficit
21,1,20,0,4,6,1,1,Moderate Deficit
52,4,48,0,38,0,0,0,Server Deficit
31,1,30,0,27,0,0,1,Moderate Deficit
1,0,1,0,1,0,0,1,Moderate Deficit
163,32,131,0,162,0,0,0,Server Deficit
7,2,5,0,2,0,0,1,Moderate Deficit
6,0,6,0,1,1,0,1,Moderate Deficit
68,6,62,0,31,7,0,0,Server Deficit
15,2,13,0,14,1,0,1,Moderate Deficit
14,3,11,0,0,3,0,1,Moderate Deficit
0,0,0,0,0,0,0,1,Moderate Deficit
